session_id,station_id,user_id,vehicle_id,start_time,end_time,energy_kwh,amount_paid
1017,4,147,100,2025-02-12 08:00:00,2025-02-12 08:48:00,22.85,379.21
1018,10,158,97,2025-02-12 09:00:00,2025-02-12 10:37:00,14.78,212.75
1019,3,187,129,2025-02-12 10:00:00,2025-02-12 11:51:00,15.09,320.79
1020,2,167,12,2025-02-12 11:00:00,2025-02-12 12:04:00,21.65,319.79
1021,7,71,188,2025-02-12 12:00:00,2025-02-12 12:30:00,37.1,464.03
1022,15,67,89,2025-02-12 13:00:00,2025-02-12 14:59:00,27.46,93.28
1023,17,125,140,2025-02-12 14:00:00,2025-02-12 15:26:00,28.09,427.79
1024,19,50,116,2025-02-12 15:00:00,2025-02-12 16:23:00,44.13,227.13
1025,14,180,93,2025-02-12 16:00:00,2025-02-12 17:35:00,8.11,113.27
1026,15,81,82,2025-02-12 17:00:00,2025-02-12 18:48:00,24.0,178.76
1027,4,32,133,2025-02-12 18:00:00,2025-02-12 19:00:00,24.18,128.42
1028,6,137,186,2025-02-12 19:00:00,2025-02-12 19:39:00,27.16,90.15
1029,14,106,23,2025-02-12 20:00:00,2025-02-12 20:40:00,11.72,167.7
1030,11,104,87,2025-02-12 21:00:00,2025-02-12 22:56:00,11.76,250.14
1031,19,160,183,2025-02-12 22:00:00,2025-02-12 23:07:00,21.62,370.86
1032,7,154,2,2025-02-12 23:00:00,2025-02-13 00:55:00,29.25,478.79
1033,11,19,130,2025-02-13 00:00:00,2025-02-13 00:20:00,17.11,134.66
1034,12,93,137,2025-02-13 01:00:00,2025-02-13 02:06:00,24.9,90.77
1035,2,66,24,2025-02-13 02:00:00,2025-02-13 03:34:00,44.47,228.14
1036,10,186,112,2025-02-13 03:00:00,2025-02-13 03:32:00,6.22,381.35
1037,17,91,81,2025-02-13 04:00:00,2025-02-13 05:39:00,23.63,421.44
1038,16,116,103,2025-02-13 05:00:00,2025-02-13 06:23:00,23.96,140.84
1039,18,159,192,2025-02-13 06:00:00,2025-02-13 07:38:00,32.67,199.57
1040,20,150,93,2025-02-13 07:00:00,2025-02-13 08:30:00,15.66,90.07
1041,20,117,164,2025-02-13 08:00:00,2025-02-13 08:39:00,37.0,215.83
1042,2,76,68,2025-02-13 09:00:00,2025-02-13 10:24:00,21.04,196.24
1043,20,36,185,2025-02-13 10:00:00,2025-02-13 11:35:00,8.81,299.88
1044,5,126,3,2025-02-13 11:00:00,2025-02-13 11:45:00,30.2,365.82
1045,4,183,12,2025-02-13 12:00:00,2025-02-13 12:35:00,6.06,251.73
1046,10,65,125,2025-02-13 13:00:00,2025-02-13 13:56:00,33.67,50.59
1047,10,64,194,2025-02-13 14:00:00,2025-02-13 15:40:00,5.49,382.09
1048,14,175,148,2025-02-13 15:00:00,2025-02-13 16:50:00,28.87,140.67
1049,7,97,117,2025-02-13 16:00:00,2025-02-13 17:01:00,39.84,343.04
1050,11,169,159,2025-02-13 17:00:00,2025-02-13 17:53:00,32.94,450.83
1051,12,59,84,2025-02-13 18:00:00,2025-02-13 19:38:00,29.97,234.1
1052,6,69,148,2025-02-13 19:00:00,2025-02-13 19:26:00,22.27,63.89
1053,6,158,100,2025-02-13 20:00:00,2025-02-13 21:59:00,18.45,469.53
1054,9,52,117,2025-02-13 21:00:00,2025-02-13 21:56:00,19.81,181.68
1055,16,55,200,2025-02-13 22:00:00,2025-02-13 23:46:00,20.0,377.84
1056,15,57,139,2025-02-13 23:00:00,2025-02-13 23:46:00,26.2,204.08
1057,1,83,122,2025-02-14 00:00:00,2025-02-14 00:47:00,10.73,428.73
1058,4,53,29,2025-02-14 01:00:00,2025-02-14 02:19:00,40.28,343.43
1059,2,102,36,2025-02-14 02:00:00,2025-02-14 03:35:00,30.04,181.86
1060,15,67,179,2025-02-14 03:00:00,2025-02-14 03:51:00,19.98,111.44
1061,7,116,112,2025-02-14 04:00:00,2025-02-14 04:23:00,44.29,123.51
1062,4,34,178,2025-02-14 05:00:00,2025-02-14 06:59:00,39.9,399.96
1063,5,156,179,2025-02-14 06:00:00,2025-02-14 06:33:00,29.27,95.58
1064,6,110,132,2025-02-14 07:00:00,2025-02-14 08:55:00,19.87,115.6
1065,9,43,74,2025-02-14 08:00:00,2025-02-14 08:34:00,19.76,316.08
1066,19,114,107,2025-02-14 09:00:00,2025-02-14 10:23:00,7.67,106.93
1067,10,7,83,2025-02-14 10:00:00,2025-02-14 11:03:00,18.7,74.03
1068,4,182,128,2025-02-14 11:00:00,2025-02-14 11:38:00,14.83,137.31
1069,3,94,183,2025-02-14 12:00:00,2025-02-14 12:30:00,29.34,181.23
1070,10,33,70,2025-02-14 13:00:00,2025-02-14 14:18:00,33.81,230.62
1071,14,104,155,2025-02-14 14:00:00,2025-02-14 14:58:00,16.7,362.52
1072,18,152,190,2025-02-14 15:00:00,2025-02-14 16:23:00,26.85,391.1
1073,18,166,184,2025-02-14 16:00:00,2025-02-14 17:24:00,36.48,332.22
1074,11,139,80,2025-02-14 17:00:00,2025-02-14 17:52:00,30.68,284.37
1075,9,138,126,2025-02-14 18:00:00,2025-02-14 19:57:00,34.75,79.04
1076,14,66,151,2025-02-14 19:00:00,2025-02-14 20:13:00,13.72,255.0
1077,11,65,120,2025-02-14 20:00:00,2025-02-14 21:25:00,30.4,97.78
1078,7,4,14,2025-02-14 21:00:00,2025-02-14 22:38:00,15.95,424.25
1079,11,154,44,2025-02-14 22:00:00,2025-02-14 23:21:00,14.23,181.65
1080,4,190,58,2025-02-14 23:00:00,2025-02-15 00:55:00,15.84,231.65
1081,16,105,163,2025-02-15 00:00:00,2025-02-15 01:27:00,19.66,76.24
1082,19,196,15,2025-02-15 01:00:00,2025-02-15 01:41:00,23.84,239.98
1083,3,50,11,2025-02-15 02:00:00,2025-02-15 02:23:00,14.17,340.19
1084,5,2,68,2025-02-15 03:00:00,2025-02-15 04:48:00,19.0,273.61
1085,11,9,73,2025-02-15 04:00:00,2025-02-15 04:30:00,40.86,420.47
1086,8,103,66,2025-02-15 05:00:00,2025-02-15 06:28:00,10.39,228.89
1087,19,98,104,2025-02-15 06:00:00,2025-02-15 07:31:00,13.63,477.18
1088,13,108,179,2025-02-15 07:00:00,2025-02-15 07:34:00,7.43,422.58
1089,12,96,147,2025-02-15 08:00:00,2025-02-15 09:19:00,33.36,404.21
1090,13,158,184,2025-02-15 09:00:00,2025-02-15 09:54:00,26.18,119.04
1091,18,49,73,2025-02-15 10:00:00,2025-02-15 11:31:00,23.97,158.21
1092,6,189,1,2025-02-15 11:00:00,2025-02-15 12:06:00,6.38,207.35
1093,20,110,77,2025-02-15 12:00:00,2025-02-15 12:39:00,43.45,131.24
1094,8,157,126,2025-02-15 13:00:00,2025-02-15 13:30:00,38.76,83.63
1095,5,81,128,2025-02-15 14:00:00,2025-02-15 15:49:00,37.81,61.63
1096,11,89,170,2025-02-15 15:00:00,2025-02-15 16:27:00,40.01,235.64
1097,19,46,139,2025-02-15 16:00:00,2025-02-15 16:43:00,36.08,67.03
1098,1,135,45,2025-02-15 17:00:00,2025-02-15 18:41:00,10.58,128.71
1099,12,19,107,2025-02-15 18:00:00,2025-02-15 19:54:00,43.86,464.55
1100,10,57,7,2025-02-15 19:00:00,2025-02-15 19:42:00,42.35,274.35
1101,19,162,200,2025-02-15 20:00:00,2025-02-15 20:23:00,32.84,96.51
1102,14,9,13,2025-02-15 21:00:00,2025-02-15 22:00:00,16.68,448.94
1103,19,79,85,2025-02-15 22:00:00,2025-02-15 22:28:00,5.04,133.56
1104,13,147,42,2025-02-15 23:00:00,2025-02-15 23:41:00,24.43,272.76
1105,10,188,94,2025-02-16 00:00:00,2025-02-16 01:20:00,28.79,429.29
1106,9,40,101,2025-02-16 01:00:00,2025-02-16 02:06:00,44.76,494.6
1107,2,153,132,2025-02-16 02:00:00,2025-02-16 03:30:00,10.32,106.92
1108,18,141,121,2025-02-16 03:00:00,2025-02-16 04:38:00,8.55,364.27
1109,18,10,109,2025-02-16 04:00:00,2025-02-16 04:40:00,22.05,84.68
1110,16,98,8,2025-02-16 05:00:00,2025-02-16 06:08:00,35.04,311.31
1111,17,178,58,2025-02-16 06:00:00,2025-02-16 07:42:00,18.6,396.99
1112,18,98,147,2025-02-16 07:00:00,2025-02-16 08:36:00,31.49,201.88
1113,8,51,189,2025-02-16 08:00:00,2025-02-16 09:21:00,40.58,323.07
1114,17,144,89,2025-02-16 09:00:00,2025-02-16 09:39:00,36.73,195.59
1115,6,168,99,2025-02-16 10:00:00,2025-02-16 11:58:00,9.06,189.79
1116,10,71,109,2025-02-16 11:00:00,2025-02-16 12:47:00,22.84,199.6
1117,15,62,36,2025-02-16 12:00:00,2025-02-16 13:16:00,6.52,341.87
1118,13,146,93,2025-02-16 13:00:00,2025-02-16 13:31:00,11.75,328.07
1119,15,137,128,2025-02-16 14:00:00,2025-02-16 15:10:00,35.83,460.76
1120,14,112,103,2025-02-16 15:00:00,2025-02-16 16:07:00,11.96,418.73
1121,2,194,28,2025-02-16 16:00:00,2025-02-16 16:31:00,27.35,311.37
1122,5,136,95,2025-02-16 17:00:00,2025-02-16 18:08:00,29.6,327.23
1123,6,21,66,2025-02-16 18:00:00,2025-02-16 19:10:00,11.27,298.65
1124,13,169,9,2025-02-16 19:00:00,2025-02-16 20:41:00,41.59,354.95
1125,10,73,118,2025-02-16 20:00:00,2025-02-16 21:03:00,7.34,241.02
1126,13,117,90,2025-02-16 21:00:00,2025-02-16 21:44:00,41.77,484.25
1127,1,129,30,2025-02-16 22:00:00,2025-02-16 22:33:00,9.55,55.56
1128,6,120,144,2025-02-16 23:00:00,2025-02-17 00:16:00,41.03,118.95
1129,10,42,4,2025-02-17 00:00:00,2025-02-17 00:35:00,19.72,134.04
1130,2,131,180,2025-02-17 01:00:00,2025-02-17 02:07:00,36.59,116.4
1131,18,33,152,2025-02-17 02:00:00,2025-02-17 02:39:00,20.77,316.09
1132,20,125,96,2025-02-17 03:00:00,2025-02-17 03:58:00,34.33,58.37
1133,2,11,119,2025-02-17 04:00:00,2025-02-17 05:23:00,39.1,95.89
1134,11,137,22,2025-02-17 05:00:00,2025-02-17 06:08:00,26.02,107.83
1135,7,22,86,2025-02-17 06:00:00,2025-02-17 07:44:00,21.09,412.73
1136,17,120,195,2025-02-17 07:00:00,2025-02-17 07:42:00,20.79,429.17
1137,8,58,116,2025-02-17 08:00:00,2025-02-17 09:00:00,7.26,347.41
1138,7,46,198,2025-02-17 09:00:00,2025-02-17 09:57:00,5.59,226.57
1139,12,68,186,2025-02-17 10:00:00,2025-02-17 11:00:00,34.74,383.89
1140,10,198,52,2025-02-17 11:00:00,2025-02-17 12:40:00,21.62,432.68
1141,19,28,13,2025-02-17 12:00:00,2025-02-17 13:04:00,11.04,217.42
1142,20,141,101,2025-02-17 13:00:00,2025-02-17 14:14:00,39.86,353.37
1143,11,65,139,2025-02-17 14:00:00,2025-02-17 15:54:00,30.51,362.14
1144,7,4,186,2025-02-17 15:00:00,2025-02-17 15:28:00,23.98,220.92
1145,7,190,103,2025-02-17 16:00:00,2025-02-17 17:22:00,19.28,66.02
1146,3,172,188,2025-02-17 17:00:00,2025-02-17 18:40:00,18.79,267.16
1147,18,97,51,2025-02-17 18:00:00,2025-02-17 19:06:00,19.86,222.22
1148,11,41,43,2025-02-17 19:00:00,2025-02-17 19:49:00,40.46,459.77
1149,8,21,158,2025-02-17 20:00:00,2025-02-17 21:33:00,20.14,83.05
1150,9,15,102,2025-02-17 21:00:00,2025-02-17 21:24:00,5.77,493.33
1151,9,25,54,2025-02-17 22:00:00,2025-02-17 22:24:00,10.8,360.48
1152,5,68,169,2025-02-17 23:00:00,2025-02-17 23:52:00,18.85,460.78
1153,3,33,173,2025-02-18 00:00:00,2025-02-18 00:27:00,11.65,146.17
1154,17,74,74,2025-02-18 01:00:00,2025-02-18 01:32:00,37.92,346.97
1155,12,71,170,2025-02-18 02:00:00,2025-02-18 03:46:00,44.95,136.19
1156,4,68,89,2025-02-18 03:00:00,2025-02-18 03:26:00,18.37,391.66
1157,1,59,44,2025-02-18 04:00:00,2025-02-18 04:40:00,24.41,63.04
1158,6,157,168,2025-02-18 05:00:00,2025-02-18 05:49:00,6.9,239.06
1159,8,4,7,2025-02-18 06:00:00,2025-02-18 07:41:00,12.78,185.62
1160,13,167,89,2025-02-18 07:00:00,2025-02-18 08:28:00,14.16,398.09
1161,12,109,152,2025-02-18 08:00:00,2025-02-18 09:01:00,20.5,462.97
1162,13,93,41,2025-02-18 09:00:00,2025-02-18 09:54:00,38.06,60.37
1163,19,198,6,2025-02-18 10:00:00,2025-02-18 11:41:00,20.97,427.79
1164,16,2,143,2025-02-18 11:00:00,2025-02-18 11:23:00,34.66,119.35
1165,13,146,145,2025-02-18 12:00:00,2025-02-18 13:22:00,26.14,346.77
1166,13,191,169,2025-02-18 13:00:00,2025-02-18 14:36:00,31.55,345.13
1167,16,176,27,2025-02-18 14:00:00,2025-02-18 15:07:00,12.89,353.69
1168,18,9,15,2025-02-18 15:00:00,2025-02-18 16:55:00,6.55,361.79
1169,8,74,59,2025-02-18 16:00:00,2025-02-18 16:28:00,14.87,464.79
1170,16,181,16,2025-02-18 17:00:00,2025-02-18 18:06:00,9.05,190.39
1171,2,142,189,2025-02-18 18:00:00,2025-02-18 18:48:00,33.11,246.7
1172,6,113,148,2025-02-18 19:00:00,2025-02-18 19:33:00,27.77,325.25
1173,1,42,123,2025-02-18 20:00:00,2025-02-18 21:57:00,36.75,274.09
1174,14,25,83,2025-02-18 21:00:00,2025-02-18 22:52:00,21.1,245.85
1175,9,64,191,2025-02-18 22:00:00,2025-02-18 22:45:00,15.42,452.56
1176,19,197,64,2025-02-18 23:00:00,2025-02-19 00:37:00,39.44,411.45
1177,17,72,124,2025-02-19 00:00:00,2025-02-19 01:51:00,27.62,279.16
1178,14,70,80,2025-02-19 01:00:00,2025-02-19 01:49:00,23.92,192.3
1179,9,104,134,2025-02-19 02:00:00,2025-02-19 02:27:00,40.65,380.9
1180,7,149,72,2025-02-19 03:00:00,2025-02-19 04:50:00,18.91,431.43
1181,6,68,72,2025-02-19 04:00:00,2025-02-19 04:22:00,21.36,188.59
1182,4,194,151,2025-02-19 05:00:00,2025-02-19 06:34:00,15.3,466.13
1183,9,91,49,2025-02-19 06:00:00,2025-02-19 06:24:00,10.31,240.56
1184,13,66,84,2025-02-19 07:00:00,2025-02-19 08:21:00,27.84,194.51
1185,14,169,15,2025-02-19 08:00:00,2025-02-19 09:50:00,41.85,326.25
1186,17,113,3,2025-02-19 09:00:00,2025-02-19 10:11:00,30.95,113.48
1187,19,103,108,2025-02-19 10:00:00,2025-02-19 11:26:00,31.55,460.06
1188,11,175,149,2025-02-19 11:00:00,2025-02-19 11:48:00,39.34,406.1
1189,9,150,139,2025-02-19 12:00:00,2025-02-19 13:16:00,33.0,104.44
1190,17,77,86,2025-02-19 13:00:00,2025-02-19 14:34:00,20.04,462.6
1191,19,71,107,2025-02-19 14:00:00,2025-02-19 15:44:00,37.13,444.46
1192,11,161,42,2025-02-19 15:00:00,2025-02-19 16:28:00,9.96,332.91
1193,16,171,50,2025-02-19 16:00:00,2025-02-19 17:16:00,39.86,470.47
1194,7,85,186,2025-02-19 17:00:00,2025-02-19 17:34:00,25.37,398.08
1195,5,87,178,2025-02-19 18:00:00,2025-02-19 19:30:00,26.83,360.3
1196,16,21,158,2025-02-19 19:00:00,2025-02-19 20:53:00,41.91,446.22
1197,1,110,108,2025-02-19 20:00:00,2025-02-19 21:47:00,32.31,183.07
1198,4,162,69,2025-02-19 21:00:00,2025-02-19 22:26:00,8.13,183.12
1199,16,161,165,2025-02-19 22:00:00,2025-02-19 23:14:00,15.12,86.61
1200,16,10,65,2025-02-19 23:00:00,2025-02-19 23:50:00,33.43,396.02
1201,2,188,147,2025-02-20 00:00:00,2025-02-20 01:27:00,8.72,448.53
1202,19,101,45,2025-02-20 01:00:00,2025-02-20 02:53:00,15.45,362.47
1203,9,132,132,2025-02-20 02:00:00,2025-02-20 02:40:00,15.55,438.71
1204,10,64,49,2025-02-20 03:00:00,2025-02-20 04:14:00,33.31,440.9
1205,9,63,89,2025-02-20 04:00:00,2025-02-20 05:39:00,7.06,254.77
1206,8,137,157,2025-02-20 05:00:00,2025-02-20 05:46:00,18.8,373.12
1207,16,29,35,2025-02-20 06:00:00,2025-02-20 07:22:00,22.05,219.63
1208,10,14,73,2025-02-20 07:00:00,2025-02-20 08:17:00,7.93,177.78
1209,20,72,123,2025-02-20 08:00:00,2025-02-20 09:51:00,23.34,482.96
1210,4,127,57,2025-02-20 09:00:00,2025-02-20 10:48:00,26.26,239.91
1211,15,116,38,2025-02-20 10:00:00,2025-02-20 11:29:00,43.83,436.52
1212,3,141,106,2025-02-20 11:00:00,2025-02-20 12:37:00,39.94,321.23
1213,12,131,115,2025-02-20 12:00:00,2025-02-20 12:33:00,42.22,206.39
1214,4,110,141,2025-02-20 13:00:00,2025-02-20 14:25:00,15.83,220.17
1215,15,78,44,2025-02-20 14:00:00,2025-02-20 14:33:00,11.01,428.32
1216,1,24,39,2025-02-20 15:00:00,2025-02-20 16:18:00,30.54,139.74
1217,3,127,177,2025-02-20 16:00:00,2025-02-20 17:00:00,13.06,255.84
1218,11,188,5,2025-02-20 17:00:00,2025-02-20 18:32:00,28.46,79.23
1219,6,119,167,2025-02-20 18:00:00,2025-02-20 18:27:00,12.83,166.08
1220,5,127,156,2025-02-20 19:00:00,2025-02-20 19:43:00,7.61,111.38
1221,19,80,11,2025-02-20 20:00:00,2025-02-20 21:35:00,22.96,204.23
1222,11,12,107,2025-02-20 21:00:00,2025-02-20 22:28:00,30.46,372.04
1223,4,10,8,2025-02-20 22:00:00,2025-02-20 23:09:00,8.77,219.59
1224,8,63,183,2025-02-20 23:00:00,2025-02-21 00:26:00,26.99,256.54
1225,4,66,162,2025-02-21 00:00:00,2025-02-21 01:48:00,22.47,263.12
1226,2,140,58,2025-02-21 01:00:00,2025-02-21 02:20:00,15.21,321.91
1227,6,96,191,2025-02-21 02:00:00,2025-02-21 03:21:00,11.88,122.99
1228,4,49,5,2025-02-21 03:00:00,2025-02-21 04:55:00,14.37,87.23
1229,15,59,54,2025-02-21 04:00:00,2025-02-21 05:08:00,40.86,476.11
1230,3,76,141,2025-02-21 05:00:00,2025-02-21 06:06:00,6.27,179.72
1231,18,130,159,2025-02-21 06:00:00,2025-02-21 07:24:00,10.9,392.74
1232,15,122,47,2025-02-21 07:00:00,2025-02-21 08:53:00,25.73,290.26
1233,11,154,21,2025-02-21 08:00:00,2025-02-21 09:53:00,32.31,358.01
1234,20,31,59,2025-02-21 09:00:00,2025-02-21 10:35:00,21.41,70.71
1235,5,162,52,2025-02-21 10:00:00,2025-02-21 10:45:00,14.61,356.45
1236,5,88,134,2025-02-21 11:00:00,2025-02-21 12:39:00,15.97,429.74
1237,7,21,61,2025-02-21 12:00:00,2025-02-21 13:47:00,30.98,393.43
1238,10,50,84,2025-02-21 13:00:00,2025-02-21 13:29:00,33.52,296.18
1239,10,137,136,2025-02-21 14:00:00,2025-02-21 15:27:00,43.81,66.69
1240,4,65,175,2025-02-21 15:00:00,2025-02-21 16:03:00,33.14,272.04
1241,8,163,138,2025-02-21 16:00:00,2025-02-21 17:31:00,21.88,171.98
1242,13,159,50,2025-02-21 17:00:00,2025-02-21 18:54:00,14.82,302.81
1243,5,103,18,2025-02-21 18:00:00,2025-02-21 18:30:00,26.39,310.4
1244,14,166,99,2025-02-21 19:00:00,2025-02-21 19:36:00,34.06,228.1
1245,13,23,143,2025-02-21 20:00:00,2025-02-21 21:26:00,9.66,388.92
1246,1,62,195,2025-02-21 21:00:00,2025-02-21 22:50:00,7.39,206.99
1247,11,43,104,2025-02-21 22:00:00,2025-02-21 22:54:00,13.97,153.33
1248,15,49,138,2025-02-21 23:00:00,2025-02-22 00:11:00,21.77,332.18
1249,1,106,187,2025-02-22 00:00:00,2025-02-22 01:12:00,31.69,92.41
1250,1,21,156,2025-02-22 01:00:00,2025-02-22 02:53:00,5.37,190.45
1251,1,172,60,2025-02-22 02:00:00,2025-02-22 03:21:00,26.54,230.29
1252,12,136,108,2025-02-22 03:00:00,2025-02-22 04:01:00,16.63,84.04
1253,6,194,48,2025-02-22 04:00:00,2025-02-22 04:31:00,18.4,91.29
1254,6,121,48,2025-02-22 05:00:00,2025-02-22 05:50:00,22.33,295.18
1255,19,174,161,2025-02-22 06:00:00,2025-02-22 07:12:00,23.4,370.53
1256,11,31,105,2025-02-22 07:00:00,2025-02-22 08:12:00,21.07,455.12
1257,17,141,54,2025-02-22 08:00:00,2025-02-22 09:28:00,8.5,450.04
1258,18,198,133,2025-02-22 09:00:00,2025-02-22 09:51:00,11.37,226.23
1259,12,57,30,2025-02-22 10:00:00,2025-02-22 10:56:00,24.73,327.94
1260,10,150,166,2025-02-22 11:00:00,2025-02-22 11:42:00,20.46,100.54
1261,10,198,43,2025-02-22 12:00:00,2025-02-22 13:13:00,44.87,90.02
1262,13,17,103,2025-02-22 13:00:00,2025-02-22 13:51:00,35.78,167.46
1263,1,44,22,2025-02-22 14:00:00,2025-02-22 14:44:00,28.31,350.41
1264,8,127,151,2025-02-22 15:00:00,2025-02-22 16:55:00,26.91,103.25
1265,14,24,55,2025-02-22 16:00:00,2025-02-22 17:00:00,7.0,197.22
1266,17,169,63,2025-02-22 17:00:00,2025-02-22 17:26:00,32.07,498.17
1267,12,166,146,2025-02-22 18:00:00,2025-02-22 19:25:00,27.62,161.73
1268,16,112,115,2025-02-22 19:00:00,2025-02-22 19:25:00,25.64,391.43
1269,13,177,4,2025-02-22 20:00:00,2025-02-22 21:11:00,35.66,76.77
1270,6,40,19,2025-02-22 21:00:00,2025-02-22 22:09:00,36.32,370.71
1271,3,105,198,2025-02-22 22:00:00,2025-02-22 22:23:00,13.67,238.32
1272,13,39,42,2025-02-22 23:00:00,2025-02-22 23:45:00,12.39,345.9
1273,12,172,35,2025-02-23 00:00:00,2025-02-23 00:25:00,31.39,59.26
1274,16,177,138,2025-02-23 01:00:00,2025-02-23 02:58:00,18.23,393.92
1275,5,129,115,2025-02-23 02:00:00,2025-02-23 02:52:00,23.19,123.95
1276,18,138,116,2025-02-23 03:00:00,2025-02-23 03:31:00,6.78,162.87
1277,13,144,93,2025-02-23 04:00:00,2025-02-23 05:36:00,21.92,371.53
1278,13,181,33,2025-02-23 05:00:00,2025-02-23 06:47:00,42.67,323.45
1279,17,54,30,2025-02-23 06:00:00,2025-02-23 07:29:00,32.51,164.48
1280,3,133,96,2025-02-23 07:00:00,2025-02-23 07:26:00,37.78,429.67
1281,6,157,75,2025-02-23 08:00:00,2025-02-23 09:39:00,30.1,75.45
1282,3,36,138,2025-02-23 09:00:00,2025-02-23 10:17:00,28.4,143.48
1283,20,21,150,2025-02-23 10:00:00,2025-02-23 11:19:00,43.83,130.6
1284,16,7,62,2025-02-23 11:00:00,2025-02-23 12:31:00,24.59,69.55
1285,7,42,59,2025-02-23 12:00:00,2025-02-23 13:02:00,36.61,319.38
1286,5,160,184,2025-02-23 13:00:00,2025-02-23 13:27:00,14.26,489.46
1287,10,81,100,2025-02-23 14:00:00,2025-02-23 15:16:00,9.08,451.57
1288,16,197,122,2025-02-23 15:00:00,2025-02-23 15:26:00,12.25,347.48
1289,1,142,93,2025-02-23 16:00:00,2025-02-23 16:49:00,18.69,158.62
1290,11,162,138,2025-02-23 17:00:00,2025-02-23 18:06:00,23.43,390.75
1291,17,146,177,2025-02-23 18:00:00,2025-02-23 18:31:00,40.58,467.28
1292,3,112,43,2025-02-23 19:00:00,2025-02-23 20:59:00,28.71,353.11
1293,18,66,93,2025-02-23 20:00:00,2025-02-23 20:21:00,30.7,389.92
1294,15,90,70,2025-02-23 21:00:00,2025-02-23 22:04:00,20.4,406.77
1295,6,48,69,2025-02-23 22:00:00,2025-02-23 23:22:00,31.78,333.59
1296,6,87,18,2025-02-23 23:00:00,2025-02-23 23:38:00,21.16,262.48
1297,3,43,49,2025-02-24 00:00:00,2025-02-24 01:07:00,29.32,285.46
1298,4,151,193,2025-02-24 01:00:00,2025-02-24 01:32:00,26.43,467.73
1299,12,68,53,2025-02-24 02:00:00,2025-02-24 03:58:00,17.32,490.23
1300,20,148,122,2025-02-24 03:00:00,2025-02-24 04:14:00,8.34,428.84
1301,14,47,5,2025-02-24 04:00:00,2025-02-24 05:17:00,9.9,210.66
1302,4,30,177,2025-02-24 05:00:00,2025-02-24 06:24:00,28.0,295.87
1303,6,69,128,2025-02-24 06:00:00,2025-02-24 06:47:00,7.92,81.15
1304,2,110,137,2025-02-24 07:00:00,2025-02-24 08:18:00,23.12,157.0
1305,9,159,178,2025-02-24 08:00:00,2025-02-24 08:27:00,40.96,435.57
1306,8,173,89,2025-02-24 09:00:00,2025-02-24 10:02:00,28.31,72.23
1307,8,162,29,2025-02-24 10:00:00,2025-02-24 11:59:00,44.07,326.3
1308,2,5,58,2025-02-24 11:00:00,2025-02-24 12:40:00,16.52,310.3
1309,10,166,45,2025-02-24 12:00:00,2025-02-24 13:31:00,31.0,61.2
1310,16,53,108,2025-02-24 13:00:00,2025-02-24 14:07:00,42.39,111.29
1311,14,65,167,2025-02-24 14:00:00,2025-02-24 14:51:00,18.98,315.62
1312,1,18,69,2025-02-24 15:00:00,2025-02-24 15:40:00,26.34,291.83
1313,5,146,91,2025-02-24 16:00:00,2025-02-24 17:08:00,38.89,63.67
1314,1,168,153,2025-02-24 17:00:00,2025-02-24 17:24:00,18.25,282.22
1315,12,105,76,2025-02-24 18:00:00,2025-02-24 18:22:00,5.36,59.79
1316,20,19,45,2025-02-24 19:00:00,2025-02-24 20:56:00,44.61,180.98
1317,4,134,26,2025-02-24 20:00:00,2025-02-24 20:49:00,21.24,160.35
1318,5,99,183,2025-02-24 21:00:00,2025-02-24 22:48:00,9.38,83.88
1319,16,132,53,2025-02-24 22:00:00,2025-02-24 22:30:00,34.44,353.17
1320,18,59,92,2025-02-24 23:00:00,2025-02-24 23:45:00,18.0,243.03
1321,11,1,49,2025-02-25 00:00:00,2025-02-25 00:23:00,11.74,161.31
1322,17,120,64,2025-02-25 01:00:00,2025-02-25 02:24:00,9.74,170.97
1323,7,36,21,2025-02-25 02:00:00,2025-02-25 03:33:00,32.9,459.69
1324,3,26,20,2025-02-25 03:00:00,2025-02-25 04:17:00,44.73,297.58
1325,18,85,61,2025-02-25 04:00:00,2025-02-25 05:28:00,20.68,164.17
1326,19,94,117,2025-02-25 05:00:00,2025-02-25 06:48:00,35.55,280.82
1327,2,194,140,2025-02-25 06:00:00,2025-02-25 06:24:00,31.17,220.42
1328,1,143,42,2025-02-25 07:00:00,2025-02-25 08:57:00,21.84,452.91
1329,2,45,42,2025-02-25 08:00:00,2025-02-25 09:56:00,6.96,152.24
1330,7,5,7,2025-02-25 09:00:00,2025-02-25 09:31:00,21.38,124.31
1331,5,199,98,2025-02-25 10:00:00,2025-02-25 10:49:00,6.17,453.82
1332,5,146,142,2025-02-25 11:00:00,2025-02-25 12:58:00,43.09,144.04
1333,16,190,116,2025-02-25 12:00:00,2025-02-25 13:23:00,21.38,51.02
1334,20,57,131,2025-02-25 13:00:00,2025-02-25 14:08:00,28.17,274.45
1335,7,130,46,2025-02-25 14:00:00,2025-02-25 15:59:00,42.63,454.62
1336,11,17,30,2025-02-25 15:00:00,2025-02-25 15:53:00,28.04,130.34
1337,17,195,86,2025-02-25 16:00:00,2025-02-25 16:47:00,11.89,425.36
1338,3,79,55,2025-02-25 17:00:00,2025-02-25 17:52:00,43.06,479.11
1339,15,107,56,2025-02-25 18:00:00,2025-02-25 18:32:00,12.52,437.09
1340,15,178,73,2025-02-25 19:00:00,2025-02-25 19:32:00,10.13,400.39
